__time,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/header/seq,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/header/stamp,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/w,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/x,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/y,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/z,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/x,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/y,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/z,/tf//vicon/world/vicon/marker_wand/marker_wand/header/seq,/tf//vicon/world/vicon/marker_wand/marker_wand/header/stamp,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/w,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/x,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/y,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/z,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/x,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/y,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/z,/tf/vicon/world/map/header/seq,/tf/vicon/world/map/header/stamp,/tf/vicon/world/map/rotation/w,/tf/vicon/world/map/rotation/x,/tf/vicon/world/map/rotation/y,/tf/vicon/world/map/rotation/z,/tf/vicon/world/map/translation/x,/tf/vicon/world/map/translation/y,/tf/vicon/world/map/translation/z
1690412571.687176,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.686411381,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.694856,0.000000000,1690412571.679384232,0.997919867,-0.013489482,-0.009977804,-0.062244805,0.047634605,2.067656353,-0.000558509,0.000000000,1690412571.679384232,0.999797659,-0.000021539,0.002238227,-0.019990777,0.378628035,-0.025590391,-0.029758178,,,,,,,,,
1690412571.695958,159037.000000000,1690412571.679384232,0.997919867,-0.013489482,-0.009977804,-0.062244805,0.047634605,2.067656353,-0.000558509,,,,,,,,,,,,,,,,,,
1690412571.696006,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.695156813,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.703165,0.000000000,1690412571.687869072,0.997910842,-0.013652662,-0.009935077,-0.062360652,0.047613300,2.067663681,-0.000557727,0.000000000,1690412571.687869072,0.999797954,-0.000037479,0.002338592,-0.019964463,0.378626960,-0.025594189,-0.029749685,,,,,,,,,
1690412571.704070,159038.000000000,1690412571.687869072,0.997910842,-0.013652662,-0.009935077,-0.062360652,0.047613300,2.067663681,-0.000557727,,,,,,,,,,,,,,,,,,
1690412571.704111,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.703423738,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.710785,0.000000000,1690412571.695488930,0.997923927,-0.013530787,-0.009901384,-0.062182933,0.047627047,2.067658011,-0.000573679,0.000000000,1690412571.695488930,0.999797991,0.000021228,0.002325870,-0.019964162,0.378621007,-0.025585230,-0.029763633,,,,,,,,,
1690412571.711323,159039.000000000,1690412571.695488930,0.997923927,-0.013530787,-0.009901384,-0.062182933,0.047627047,2.067658011,-0.000573679,,,,,,,,,,,,,,,,,,
1690412571.711354,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.710896015,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.718571,0.000000000,1690412571.703509092,0.997910936,-0.013620203,-0.010195091,-0.062324265,0.047600196,2.067672274,-0.000580362,0.000000000,1690412571.703509092,0.999797634,-0.000019084,0.002297971,-0.019985267,0.378609783,-0.025574583,-0.029771929,,,,,,,,,
1690412571.718839,159040.000000000,1690412571.703509092,0.997910936,-0.013620203,-0.010195091,-0.062324265,0.047600196,2.067672274,-0.000580362,,,,,,,,,,,,,,,,,,
1690412571.718855,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.718637466,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.726895,0.000000000,1690412571.711729527,0.997914698,-0.013785623,-0.010249800,-0.062218590,0.047605415,2.067664792,-0.000561960,0.000000000,1690412571.711729527,0.999798374,-0.000042070,0.002333175,-0.019944075,0.378606818,-0.025585221,-0.029755933,,,,,,,,,
1690412571.727032,159041.000000000,1690412571.711729527,0.997914698,-0.013785623,-0.010249800,-0.062218590,0.047605415,2.067664792,-0.000561960,,,,,,,,,,,,,,,,,,
1690412571.727228,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.727005482,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.736083,0.000000000,1690412571.720837831,0.997923021,-0.013494864,-0.010143618,-0.062166222,0.047589243,2.067666459,-0.000555801,0.000000000,1690412571.720837831,0.999798300,-0.000095224,0.002288007,-0.019952814,0.378615536,-0.025597369,-0.029748300,,,,,,,,,
1690412571.736808,159042.000000000,1690412571.720837831,0.997923021,-0.013494864,-0.010143618,-0.062166222,0.047589243,2.067666459,-0.000555801,,,,,,,,,,,,,,,,,,
1690412571.736863,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.736225605,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.744962,0.000000000,1690412571.729404688,0.997913603,-0.013612297,-0.010140636,-0.062292170,0.047584600,2.067657075,-0.000567408,0.000000000,1690412571.729404688,0.999798339,-0.000052303,0.002353562,-0.019943388,0.378607734,-0.025588627,-0.029746246,,,,,,,,,
1690412571.745600,159043.000000000,1690412571.729404688,0.997913603,-0.013612297,-0.010140636,-0.062292170,0.047584600,2.067657075,-0.000567408,,,,,,,,,,,,,,,,,,
1690412571.746207,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.745509386,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.752804,0.000000000,1690412571.737326145,0.997917175,-0.013312726,-0.010251500,-0.062281532,0.047597495,2.067656491,-0.000560587,0.000000000,1690412571.737326145,0.999798294,-0.000069903,0.002348007,-0.019946274,0.378611089,-0.025592592,-0.029752089,,,,,,,,,
1690412571.753119,159044.000000000,1690412571.737326145,0.997917175,-0.013312726,-0.010251500,-0.062281532,0.047597495,2.067656491,-0.000560587,,,,,,,,,,,,,,,,,,
1690412571.753396,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.753067017,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.760601,0.000000000,1690412571.745310307,0.997919179,-0.013425966,-0.010107022,-0.062248730,0.047601915,2.067655715,-0.000551458,0.000000000,1690412571.745310307,0.999797645,-0.000062734,0.002350668,-0.019978456,0.378601588,-0.025587939,-0.029754734,,,,,,,,,
1690412571.760921,159045.000000000,1690412571.745310307,0.997919179,-0.013425966,-0.010107022,-0.062248730,0.047601915,2.067655715,-0.000551458,,,,,,,,,,,,,,,,,,
1690412571.761152,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.760870218,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.768498,0.000000000,1690412571.753401756,0.997924247,-0.013330102,-0.010131811,-0.062184010,0.047601249,2.067648837,-0.000562271,0.000000000,1690412571.753401756,0.999798124,-0.000054331,0.002340795,-0.019955688,0.378609587,-0.025580378,-0.029754587,,,,,,,,,
1690412571.768812,159046.000000000,1690412571.753401756,0.997924247,-0.013330102,-0.010131811,-0.062184010,0.047601249,2.067648837,-0.000562271,,,,,,,,,,,,,,,,,,
1690412571.768824,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.768597841,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.776682,0.000000000,1690412571.761714697,0.997909524,-0.013633351,-0.010113546,-0.062357283,0.047609566,2.067660039,-0.000554382,0.000000000,1690412571.761714697,0.999798015,-0.000009000,0.002297919,-0.019966165,0.378616370,-0.025581896,-0.029747470,,,,,,,,,
1690412571.777042,159047.000000000,1690412571.761714697,0.997909524,-0.013633351,-0.010113546,-0.062357283,0.047609566,2.067660039,-0.000554382,,,,,,,,,,,,,,,,,,
1690412571.777053,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.776837587,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.785019,0.000000000,1690412571.769965410,0.997922820,-0.013480909,-0.009993992,-0.062196713,0.047622520,2.067652601,-0.000581131,0.000000000,1690412571.769965410,0.999798107,-0.000020114,0.002329106,-0.019957937,0.378620452,-0.025586982,-0.029748698,,,,,,,,,
1690412571.785181,159048.000000000,1690412571.769965410,0.997922820,-0.013480909,-0.009993992,-0.062196713,0.047622520,2.067652601,-0.000581131,,,,,,,,,,,,,,,,,,
1690412571.785336,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.785150051,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.793284,0.000000000,1690412571.778462172,0.997911612,-0.013654486,-0.009944406,-0.062346446,0.047604323,2.067661146,-0.000565670,0.000000000,1690412571.778462172,0.999797912,-0.000045239,0.002325217,-0.019968140,0.378619929,-0.025587947,-0.029749530,,,,,,,,,
1690412571.793542,159049.000000000,1690412571.778462172,0.997911612,-0.013654486,-0.009944406,-0.062346446,0.047604323,2.067661146,-0.000565670,,,,,,,,,,,,,,,,,,
1690412571.793671,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.793469906,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.803413,0.000000000,1690412571.787965059,0.997919380,-0.013582551,-0.010100545,-0.062212579,0.047619144,2.067657900,-0.000585141,0.000000000,1690412571.787965059,0.999798022,-0.000099659,0.002335664,-0.019961218,0.378617904,-0.025597593,-0.029746313,,,,,,,,,
1690412571.804396,159050.000000000,1690412571.787965059,0.997919380,-0.013582551,-0.010100545,-0.062212579,0.047619144,2.067657900,-0.000585141,,,,,,,,,,,,,,,,,,
1690412571.804419,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.803777933,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.811586,0.000000000,1690412571.796285152,0.997923283,-0.013544043,-0.010091813,-0.062159753,0.047607723,2.067660482,-0.000574653,0.000000000,1690412571.796285152,0.999798426,-0.000083453,0.002370082,-0.019936974,0.378616413,-0.025595517,-0.029751671,,,,,,,,,
1690412571.812563,159051.000000000,1690412571.796285152,0.997923283,-0.013544043,-0.010091813,-0.062159753,0.047607723,2.067660482,-0.000574653,,,,,,,,,,,,,,,,,,
1690412571.812586,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.811990261,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.819990,0.000000000,1690412571.804323435,0.997915380,-0.013558658,-0.010127232,-0.062277567,0.047602227,2.067654914,-0.000584002,0.000000000,1690412571.804323435,0.999798502,-0.000062335,0.002303924,-0.019941001,0.378624106,-0.025589368,-0.029765478,,,,,,,,,
1690412571.820982,159052.000000000,1690412571.804323435,0.997915380,-0.013558658,-0.010127232,-0.062277567,0.047602227,2.067654914,-0.000584002,,,,,,,,,,,,,,,,,,
1690412571.821018,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.820305586,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.828186,0.000000000,1690412571.812772274,0.997921624,-0.013451937,-0.010102540,-0.062204627,0.047603214,2.067650908,-0.000596982,0.000000000,1690412571.812772274,0.999797944,-0.000083970,0.002346704,-0.019963911,0.378616707,-0.025586919,-0.029769340,,,,,,,,,
1690412571.829195,159053.000000000,1690412571.812772274,0.997921624,-0.013451937,-0.010102540,-0.062204627,0.047603214,2.067650908,-0.000596982,,,,,,,,,,,,,,,,,,
1690412571.829252,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.828580856,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.835992,0.000000000,1690412571.820595503,0.997910146,-0.013662771,-0.010220241,-0.062323484,0.047582066,2.067647981,-0.000589496,0.000000000,1690412571.820595503,0.999798322,-0.000098195,0.002359423,-0.019943397,0.378614822,-0.025599544,-0.029760057,,,,,,,,,
1690412571.836458,159054.000000000,1690412571.820595503,0.997910146,-0.013662771,-0.010220241,-0.062323484,0.047582066,2.067647981,-0.000589496,,,,,,,,,,,,,,,,,,
1690412571.836483,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.836078405,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.843649,0.000000000,1690412571.828612804,0.997915597,-0.013413179,-0.010280335,-0.062280517,0.047601451,2.067653998,-0.000575609,0.000000000,1690412571.828612804,0.999798065,-0.000087066,0.002379409,-0.019953960,0.378606467,-0.025597168,-0.029749626,,,,,,,,,
1690412571.843992,159055.000000000,1690412571.828612804,0.997915597,-0.013413179,-0.010280335,-0.062280517,0.047601451,2.067653998,-0.000575609,,,,,,,,,,,,,,,,,,
1690412571.844003,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.843730927,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.852066,0.000000000,1690412571.836881638,0.997914448,-0.013576289,-0.010187552,-0.062278824,0.047591951,2.067654028,-0.000562081,0.000000000,1690412571.836881638,0.999798425,-0.000016531,0.002256087,-0.019950413,0.378616914,-0.025583923,-0.029760091,,,,,,,,,
1690412571.852230,159056.000000000,1690412571.836881638,0.997914448,-0.013576289,-0.010187552,-0.062278824,0.047591951,2.067654028,-0.000562081,,,,,,,,,,,,,,,,,,
1690412571.852248,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.852064610,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.860323,0.000000000,1690412571.845240355,0.997922371,-0.013396986,-0.010258128,-0.062179040,0.047612710,2.067659047,-0.000538458,0.000000000,1690412571.845240355,0.999797844,-0.000069600,0.002276660,-0.019977078,0.378614989,-0.025590543,-0.029741305,,,,,,,,,
1690412571.860622,159057.000000000,1690412571.845240355,0.997922371,-0.013396986,-0.010258128,-0.062179040,0.047612710,2.067659047,-0.000538458,,,,,,,,,,,,,,,,,,
1690412571.860633,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.860359192,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.868552,0.000000000,1690412571.853518724,0.997923076,-0.013469942,-0.010007168,-0.062192851,0.047615145,2.067653283,-0.000546311,0.000000000,1690412571.853518724,0.999798335,0.000016305,0.002286127,-0.019951521,0.378617409,-0.025578415,-0.029747321,,,,,,,,,
1690412571.868823,159058.000000000,1690412571.853518724,0.997923076,-0.013469942,-0.010007168,-0.062192851,0.047615145,2.067653283,-0.000546311,,,,,,,,,,,,,,,,,,
1690412571.868832,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.868631363,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.877887,0.000000000,1690412571.862744331,0.997915437,-0.013582538,-0.009963197,-0.062297909,0.047608514,2.067655704,-0.000558035,0.000000000,1690412571.862744331,0.999798099,-0.000037249,0.002329755,-0.019958244,0.378621179,-0.025592277,-0.029740276,,,,,,,,,
1690412571.879273,159059.000000000,1690412571.862744331,0.997915437,-0.013582538,-0.009963197,-0.062297909,0.047608514,2.067655704,-0.000558035,,,,,,,,,,,,,,,,,,
1690412571.879347,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.878341913,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.886404,0.000000000,1690412571.871039629,0.997916653,-0.013477922,-0.010080014,-0.062282358,0.047611540,2.067647469,-0.000571316,0.000000000,1690412571.871039629,0.999798413,-0.000048722,0.002315354,-0.019944161,0.378626385,-0.025601208,-0.029751378,,,,,,,,,
1690412571.887386,159060.000000000,1690412571.871039629,0.997916653,-0.013477922,-0.010080014,-0.062282358,0.047611540,2.067647469,-0.000571316,,,,,,,,,,,,,,,,,,
1690412571.887430,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.886780500,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.894964,0.000000000,1690412571.879553080,0.997920902,-0.013630331,-0.010027322,-0.062189553,0.047599438,2.067656301,-0.000583105,0.000000000,1690412571.879553080,0.999798181,-0.000077470,0.002346757,-0.019952029,0.378615073,-0.025597300,-0.029757854,,,,,,,,,
1690412571.895908,159061.000000000,1690412571.879553080,0.997920902,-0.013630331,-0.010027322,-0.062189553,0.047599438,2.067656301,-0.000583105,,,,,,,,,,,,,,,,,,
1690412571.895965,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.895145893,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.903361,0.000000000,1690412571.887807608,0.997919468,-0.013513178,-0.010109676,-0.062224786,0.047603766,2.067653285,-0.000589012,0.000000000,1690412571.887807608,0.999798352,-0.000063647,0.002319227,-0.019946764,0.378613606,-0.025588502,-0.029771491,,,,,,,,,
1690412571.904068,159062.000000000,1690412571.887807608,0.997919468,-0.013513178,-0.010109676,-0.062224786,0.047603766,2.067653285,-0.000589012,,,,,,,,,,,,,,,,,,
1690412571.904098,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.903453588,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.910349,0.000000000,1690412571.895320177,0.997915787,-0.013546165,-0.010155868,-0.062269102,0.047588361,2.067652931,-0.000589894,0.000000000,1690412571.895320177,0.999798164,-0.000106382,0.002369456,-0.019950098,0.378604226,-0.025594362,-0.029762334,,,,,,,,,
1690412571.910800,159063.000000000,1690412571.895320177,0.997915787,-0.013546165,-0.010155868,-0.062269102,0.047588361,2.067652931,-0.000589894,,,,,,,,,,,,,,,,,,
1690412571.910818,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.910509825,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.919897,0.000000000,1690412571.904439926,0.997915791,-0.013583112,-0.010270003,-0.062242269,0.047593469,2.067654626,-0.000585931,0.000000000,1690412571.904439926,0.999798592,-0.000082176,0.002355749,-0.019930344,0.378615069,-0.025591549,-0.029761348,,,,,,,,,
1690412571.920502,159064.000000000,1690412571.904439926,0.997915791,-0.013583112,-0.010270003,-0.062242269,0.047593469,2.067654626,-0.000585931,,,,,,,,,,,,,,,,,,
1690412571.920900,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.920295238,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.928148,0.000000000,1690412571.912852764,0.997919888,-0.013509693,-0.010080935,-0.062223463,0.047587203,2.067649053,-0.000570434,0.000000000,1690412571.912852764,0.999798485,-0.000074427,0.002346348,-0.019936840,0.378606150,-0.025592311,-0.029751929,,,,,,,,,
1690412571.928532,159065.000000000,1690412571.912852764,0.997919888,-0.013509693,-0.010080935,-0.062223463,0.047587203,2.067649053,-0.000570434,,,,,,,,,,,,,,,,,,
1690412571.928833,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.928468704,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.935651,0.000000000,1690412571.920424223,0.997913042,-0.013652320,-0.010260190,-0.062272820,0.047597658,2.067652479,-0.000573597,0.000000000,1690412571.920424223,0.999798499,-0.000071280,0.002307715,-0.019940678,0.378606411,-0.025612022,-0.029756454,,,,,,,,,
1690412571.936024,159066.000000000,1690412571.920424223,0.997913042,-0.013652320,-0.010260190,-0.062272820,0.047597658,2.067652479,-0.000573597,,,,,,,,,,,,,,,,,,
1690412571.936044,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.935772896,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.945122,0.000000000,1690412571.929481268,0.997917281,-0.013539918,-0.010105384,-0.062254739,0.047602356,2.067655463,-0.000561584,0.000000000,1690412571.929481268,0.999798294,-0.000023855,0.002320347,-0.019949600,0.378618804,-0.025595898,-0.029757397,,,,,,,,,
1690412571.945971,159067.000000000,1690412571.929481268,0.997917281,-0.013539918,-0.010105384,-0.062254739,0.047602356,2.067655463,-0.000561584,,,,,,,,,,,,,,,,,,
1690412571.946022,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.945297956,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.952485,0.000000000,1690412571.937331200,0.997913959,-0.013606908,-0.010237376,-0.062271809,0.047610957,2.067651862,-0.000564624,0.000000000,1690412571.937331200,0.999797481,-0.000014294,0.002300545,-0.019992591,0.378623277,-0.025592554,-0.029759707,,,,,,,,,
1690412571.953050,159068.000000000,1690412571.937331200,0.997913959,-0.013606908,-0.010237376,-0.062271809,0.047610957,2.067651862,-0.000564624,,,,,,,,,,,,,,,,,,
1690412571.953083,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.952624083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.960563,0.000000000,1690412571.945384502,0.997919351,-0.013425382,-0.010083783,-0.062249866,0.047579501,2.067653416,-0.000571600,0.000000000,1690412571.945384502,0.999798440,-0.000125316,0.002356878,-0.019937601,0.378613133,-0.025606191,-0.029752320,,,,,,,,,
1690412571.960882,159069.000000000,1690412571.945384502,0.997919351,-0.013425382,-0.010083783,-0.062249866,0.047579501,2.067653416,-0.000571600,,,,,,,,,,,,,,,,,,
1690412571.960897,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.960647821,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.968552,0.000000000,1690412571.953539610,0.997918404,-0.013459628,-0.010137964,-0.062248844,0.047599353,2.067658144,-0.000576958,0.000000000,1690412571.953539610,0.999798299,-0.000080357,0.002358622,-0.019944732,0.378610860,-0.025595669,-0.029756948,,,,,,,,,
1690412571.968931,159070.000000000,1690412571.953539610,0.997918404,-0.013459628,-0.010137964,-0.062248844,0.047599353,2.067658144,-0.000576958,,,,,,,,,,,,,,,,,,
1690412571.968940,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.968632936,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.978487,0.000000000,1690412571.962888002,0.997922010,-0.013523401,-0.010052120,-0.062191113,0.047601924,2.067649071,-0.000577482,0.000000000,1690412571.962888002,0.999798117,-0.000112283,0.002352548,-0.019954383,0.378612099,-0.025610919,-0.029753772,,,,,,,,,
1690412571.979419,159071.000000000,1690412571.962888002,0.997922010,-0.013523401,-0.010052120,-0.062191113,0.047601924,2.067649071,-0.000577482,,,,,,,,,,,,,,,,,,
1690412571.979448,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.978786469,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.986560,0.000000000,1690412571.971275806,0.997919505,-0.013432507,-0.010105891,-0.062242266,0.047579338,2.067661891,-0.000595154,0.000000000,1690412571.971275806,0.999797671,-0.000057668,0.002355135,-0.019976651,0.378604079,-0.025600329,-0.029766780,,,,,,,,,
1690412571.987214,159072.000000000,1690412571.971275806,0.997919505,-0.013432507,-0.010105891,-0.062242266,0.047579338,2.067661891,-0.000595154,,,,,,,,,,,,,,,,,,
1690412571.987254,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.986674547,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412571.995257,0.000000000,1690412571.979636908,0.997918913,-0.013459310,-0.010099598,-0.062246995,0.047580943,2.067657832,-0.000590786,0.000000000,1690412571.979636908,0.999798396,-0.000139977,0.002311308,-0.019945086,0.378620954,-0.025607540,-0.029775803,,,,,,,,,
1690412571.995937,159073.000000000,1690412571.979636908,0.997918913,-0.013459310,-0.010099598,-0.062246995,0.047580943,2.067657832,-0.000590786,,,,,,,,,,,,,,,,,,
1690412571.995988,,,,,,,,,,,,,,,,,,,0.000000000,1690412571.995390892,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412572.003101,0.000000000,1690412571.987866163,0.997921628,-0.013303673,-0.010046556,-0.062245507,0.047573890,2.067658381,-0.000579782,0.000000000,1690412571.987866163,0.999797867,-0.000052300,0.002357152,-0.019966637,0.378621383,-0.025593605,-0.029778455,,,,,,,,,
1690412572.004007,159074.000000000,1690412571.987866163,0.997921628,-0.013303673,-0.010046556,-0.062245507,0.047573890,2.067658381,-0.000579782,,,,,,,,,,,,,,,,,,
1690412572.004046,,,,,,,,,,,,,,,,,,,0.000000000,1690412572.003329039,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412572.011768,0.000000000,1690412571.996259451,0.997918690,-0.013517912,-0.010260207,-0.062211593,0.047580932,2.067651472,-0.000579800,0.000000000,1690412571.996259451,0.999798083,-0.000065986,0.002351829,-0.019956415,0.378619813,-0.025593436,-0.029752506,,,,,,,,,
1690412572.012264,159075.000000000,1690412571.996259451,0.997918690,-0.013517912,-0.010260207,-0.062211593,0.047580932,2.067651472,-0.000579800,,,,,,,,,,,,,,,,,,
1690412572.012844,,,,,,,,,,,,,,,,,,,0.000000000,1690412572.012205839,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412572.020064,0.000000000,1690412572.004636526,0.997914537,-0.013470990,-0.010276679,-0.062285618,0.047595915,2.067651574,-0.000587909,0.000000000,1690412572.004636526,0.999797541,-0.000048319,0.002322118,-0.019987039,0.378613670,-0.025592906,-0.029755642,,,,,,,,,
1690412572.020685,159076.000000000,1690412572.004636526,0.997914537,-0.013470990,-0.010276679,-0.062285618,0.047595915,2.067651574,-0.000587909,,,,,,,,,,,,,,,,,,
1690412572.020733,,,,,,,,,,,,,,,,,,,0.000000000,1690412572.020199060,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412572.028457,0.000000000,1690412572.012833595,0.997922645,-0.013478126,-0.010075777,-0.062186922,0.047601773,2.067652752,-0.000582831,0.000000000,1690412572.012833595,0.999797977,0.000010040,0.002325678,-0.019964868,0.378617086,-0.025583497,-0.029763577,,,,,,,,,
1690412572.028776,159077.000000000,1690412572.012833595,0.997922645,-0.013478126,-0.010075777,-0.062186922,0.047601773,2.067652752,-0.000582831,,,,,,,,,,,,,,,,,,
1690412572.029212,,,,,,,,,,,,,,,,,,,0.000000000,1690412572.028790474,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412572.035561,0.000000000,1690412572.020559072,0.997917026,-0.013525816,-0.010119892,-0.062259529,0.047601983,2.067654856,-0.000579397,0.000000000,1690412572.020559072,0.999797894,-0.000032401,0.002334985,-0.019967943,0.378625201,-0.025596466,-0.029758002,,,,,,,,,
1690412572.035927,159078.000000000,1690412572.020559072,0.997917026,-0.013525816,-0.010119892,-0.062259529,0.047601983,2.067654856,-0.000579397,,,,,,,,,,,,,,,,,,
1690412572.035949,,,,,,,,,,,,,,,,,,,0.000000000,1690412572.035614967,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
